stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
imprisonment spatial structure term	spatial structure of imprisonment in terms	spatial structure of imprisonment in terms	6	3,9714236158	16,8439046282	118,399562113	2,0	28,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	6,29455750551	23,7979310871	167,772166188	4,0	20,0	 
mode urbanization	modes of urbanization	modes of urbanization	3	3,14727875276	16,2620203314	368,406266128	1,0	6,0	 
area urban	urban areas	urban areas|&|urban area	2	12,589115011	38,8697525985	173,540091183	8,0	34,0	 
study urban	urban studies	urban studies	2	7,86819688189	35,2012323436	102,563941932	2,0	20,0	 
edition third	third edition	third edition	2	6,29455750551	25,6087624354	113,703179837	3,0	19,0	 
land transportation use	transportation and land use	transportation and land use	4	5,95713542369	22,8504463837	125,267478876	3,0	22,0	 
economy global	global economy	global economy	2	4,72091812914	19,2065718266	249,570266855	3,0	4,0	 
model simulation	simulation model	simulation model	2	4,72091812914	19,2065718266	253,50568262	3,0	8,0	 
provision service transportation	transportation service provision	transportation service provision	3	3,9714236158	19,5966857103	165,789374671	1,0	11,0	 
housing low-value submarkets	low-value housing submarkets	low-value housing submarkets	3	3,9714236158	19,5966857103	834,677372456	1,0	3,0	 
flow population prison	population flows between prisons	population flows between prisons	4	3,9714236158	16,8439046282	118,399562113	2,0	28,0	 
city town	towns and cities	towns and cities|&|town or city	3	6,29455750551	28,1609858749	100,852102382	2,0	16,0	 
planning solution urban	urban planning solutions	urban planning solutions	3	3,9714236158	16,8439046282	155,798114771	2,0	6,0	 
analysis approach component principal	principal components analysis approaches	principal components analysis approaches	4	3,9714236158	16,8439046282	118,399562113	2,0	28,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	4,72091812914	21,1207394062	236,384323802	2,0	14,0	 
Key word	Key words	Key words	2	11,0154756347	37,1799883833	188,088355857	6,0	17,0	 
planning transportation	transportation planning	transportation planning	2	40,9146237858	106,462326317	242,967414666	24,0	96,0	 
science social	social sciences	social sciences	2	4,72091812914	19,2065718266	114,169219383	3,0	17,0	 
critical geography urban	critical urban geography	critical urban geography	3	3,9714236158	16,8439046282	208,543028821	2,0	6,0	 
contribution geographer urban	contributions of urban geographers	contributions of urban geographers	4	3,9714236158	16,8439046282	176,084628817	2,0	21,0	 
planner urban	urban planners	urban planners	2	4,72091812914	19,2065718266	289,90016952	3,0	9,0	 
recent research	recent research	recent research	2	4,72091812914	21,1207394062	150,638529361	2,0	15,0	 
century half last	last half century	last half century	3	5,95713542369	25,2658569423	176,084628817	2,0	21,0	 
additional model peripheral	additional peripheral model	additional peripheral model	3	3,9714236158	16,8439046282	176,084628817	2,0	21,0	 
planning urban	urban planning	urban planning	2	29,8991481512	82,7941671355	326,163442826	12,0	32,0	 
planning process transportation	transportation planning process	transportation planning process	3	7,94284723159	30,4672618449	161,91280501	3,0	13,0	 
note research	research note	research note	2	6,29455750551	28,1609858749	118,399562113	2,0	28,0	 
city distribution linear pattern	linear patterns of distribution of cities	linear patterns of distribution of cities	6	3,9714236158	16,8439046282	176,084628817	2,0	21,0	 
density population	population density	population density	2	6,29455750551	25,6087624354	452,112299607	3,0	3,0	 
environmental framework racism	environmental racism framework	environmental racism framework	3	3,9714236158	19,5966857103	165,789374671	1,0	11,0	 
design process	design process	design process	2	4,72091812914	19,2065718266	580,511075866	3,0	4,0	 
corroboration empirical unique	unique empirical corroboration	unique empirical corroboration	3	3,9714236158	16,8439046282	118,399562113	2,0	28,0	 
growth urban	urban growth	urban growth	2	6,29455750551	23,7979310871	216,331837312	4,0	15,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	31,7713889264	83,6171591567	175,358180801	10,0	56,0	 
geography human	human geography	human geography	2	9,44183625827	31,8685614714	224,036131451	6,0	26,0	 
community participation	community participation	community participation	2	6,29455750551	28,1609858749	97,9798747111	2,0	11,0	 
housing job	jobs and housing	jobs and housing	3	4,72091812914	24,393030497	253,233678549	1,0	4,0	 
Urban geography	Urban geography	Urban geography	2	14,1627543874	42,0603394683	193,953363413	10,0	43,0	 
economy political urban	urban political economy	urban political economy	3	3,9714236158	16,8439046282	104,357634721	2,0	3,0	 
geography urban	urban geography	urban geography|&|urban geographies	2	61,3719356788	112,605555595	141,545220971	31,0	123,0	 
contemporary geography urban	contemporary urban geography	contemporary urban geography	3	3,9714236158	16,8439046282	179,517883385	2,0	4,0	 
change land use	land use change	land use change	3	3,9714236158	16,8439046282	123,781524969	2,0	18,0	 
geographer urban	urban geographers	urban geographers|&|geographers and urban	2	15,7363937638	46,7337105204	191,109963426	11,0	59,0	 
geography intrametropolitan	intrametropolitan geography	intrametropolitan geography	2	4,72091812914	24,393030497	834,677372456	1,0	3,0	 
air pollution	air pollution	air pollution	2	6,29455750551	25,6087624354	236,892288825	3,0	13,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	35,6968966306	147,438089528	5,0	30,0	 
progress report	progress report	progress report	2	6,29455750551	28,1609858749	157,572792634	2,0	12,0	 
distance flow population	distances and population flows	distances and population flows	4	3,9714236158	16,8439046282	118,399562113	2,0	28,0	 
land use	land use	land use|&|land uses	2	15,7363937638	50,6884933223	150,761471931	10,0	65,0	 
