stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
decision make	decision making	decision making	2	6,29455750551	28,4288798153	259,540626696	2,0	7,0	 
demand travel	travel demand	travel demand	2	4,72091812914	19,4074922819	198,003651279	3,0	16,0	 
admission prison record	prison admission records	prison admission records	3	3,9714236158	17,012926886	122,798891518	2,0	28,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|metropolitan area	2	11,0154756347	35,9507597213	349,016526472	7,0	15,0	 
planning transport	transport planning	transport planning	2	6,29455750551	25,8766563758	173,451352427	3,0	10,0	 
agency collective mobilization regional	mobilization of collective regional agency	mobilization of collective regional agency	5	3,9714236158	19,7657079681	327,963577864	1,0	7,0	 
new policy regional transportation	new regional transportation policies	new regional transportation policies	4	3,9714236158	19,7657079681	222,38464199	1,0	7,0	 
planning process urban	urban planning processes	urban planning processes|&|urban planning process	3	11,9142708474	51,0387806579	156,691739282	2,0	10,0	 
city internal model multiple nucleus pattern	multiple nuclei models of internal patterns of cities	multiple nuclei models of internal patterns of cities	8	3,9714236158	17,012926886	181,80096416	2,0	21,0	 
process urban	urban processes	urban processes	2	4,72091812914	19,4074922819	270,917142027	3,0	5,0	 
freight planning transportation	freight transportation planning	freight transportation planning	3	3,9714236158	17,012926886	239,846696007	2,0	8,0	 
planning process	planning process	planning process|&|planning processes	2	14,1627543874	48,405603573	222,71913857	9,0	38,0	 
neighborhood urban	urban neighborhoods	urban neighborhoods	2	4,72091812914	21,3216598615	206,691921728	2,0	9,0	 
form urban	urban form	urban form	2	4,72091812914	19,4074922819	198,655791564	3,0	14,0	 
essential reading student	essential reading for students	essential reading for students	4	3,9714236158	17,012926886	128,673318874	2,0	8,0	 
development urban	urban development	urban development	2	6,29455750551	24,0658250275	165,531255503	4,0	24,0	 
field geography urban	field of urban geography	field of urban geography|&|urban geography as a field	4	3,9714236158	17,012926886	86,9913839388	2,0	14,0	 
landscape urban	urban landscape	urban landscape|&|urban landscapes|&|landscape and urban	2	12,589115011	41,0865825386	295,603412508	7,0	17,0	 
life urban	urban life	urban life	2	7,86819688189	30,0822812843	178,968013278	4,0	13,0	 
social theory	social theory	social theory	2	4,72091812914	19,4074922819	220,81628038	3,0	11,0	 
health public	public health	public health	2	4,72091812914	21,3216598615	350,906341935	2,0	12,0	 
sustainability urban	urban sustainability	urban sustainability	2	4,72091812914	19,4074922819	441,759476394	3,0	6,0	 
Urban geography social	Urban geography and social	Urban geography and social|&|Urban social geography	4	3,9714236158	17,012926886	124,541724626	2,0	11,0	 
transformation urban	urban transformation	urban transformation	2	4,72091812914	19,4074922819	89,3135089464	3,0	9,0	 
geography student urban	students of urban geography	students of urban geography|&|urban geography for all geography students	4	5,95713542369	23,1039797704	132,133858943	3,0	25,0	 
imprisonment spatial structure term	spatial structure of imprisonment in terms	spatial structure of imprisonment in terms	6	3,9714236158	17,012926886	122,798891518	2,0	28,0	 
system transportation	transportation systems	transportation systems|&|transportation system	2	6,29455750551	24,0658250275	169,321397925	4,0	20,0	 
Urban planning	Urban planning	Urban planning	2	4,72091812914	19,4074922819	402,002554933	3,0	11,0	 
land planning use	land use planning	land use planning	3	3,9714236158	17,012926886	169,772233102	2,0	9,0	 
area urban	urban areas	urban areas|&|urban area	2	14,1627543874	42,6631008342	188,103843569	9,0	38,0	 
study urban	urban studies	urban studies	2	7,86819688189	35,5360997691	99,0107744473	2,0	23,0	 
edition third	third edition	third edition	2	6,29455750551	25,8766563758	116,210056923	3,0	19,0	 
land transportation use	transportation and land use	transportation and land use	4	5,95713542369	23,1039797704	129,38689284	3,0	23,0	 
economy global	global economy	global economy	2	4,72091812914	19,4074922819	240,598780401	3,0	4,0	 
model simulation	simulation model	simulation model	2	4,72091812914	19,4074922819	264,431759052	3,0	8,0	 
provision service transportation	transportation service provision	transportation service provision	3	3,9714236158	19,7657079681	222,38464199	1,0	7,0	 
housing low-value submarkets	low-value housing submarkets	low-value housing submarkets	3	3,9714236158	19,7657079681	857,343758044	1,0	3,0	 
flow population prison	population flows between prisons	population flows between prisons	4	3,9714236158	17,012926886	122,798891518	2,0	28,0	 
city town	towns and cities	towns and cities|&|town or city	3	6,29455750551	28,4288798153	109,816918623	2,0	17,0	 
planning solution urban	urban planning solutions	urban planning solutions	3	3,9714236158	17,012926886	158,020584011	2,0	6,0	 
analysis approach component principal	principal components analysis approaches	principal components analysis approaches	4	3,9714236158	17,012926886	122,798891518	2,0	28,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	4,72091812914	21,3216598615	224,611810378	2,0	15,0	 
Key word	Key words	Key words	2	11,0154756347	37,648802779	238,005551109	6,0	14,0	 
planning transportation	transportation planning	transportation planning	2	40,9146237858	108,20363693	247,775819852	24,0	97,0	 
science social	social sciences	social sciences	2	4,72091812914	19,4074922819	118,903650618	3,0	17,0	 
critical geography urban	critical urban geography	critical urban geography	3	3,9714236158	17,012926886	214,355028839	2,0	6,0	 
contribution geographer urban	contributions of urban geographers	contributions of urban geographers	4	3,9714236158	17,012926886	181,80096416	2,0	21,0	 
planner urban	urban planners	urban planners	2	4,72091812914	19,4074922819	294,024555264	3,0	9,0	 
recent research	recent research	recent research	2	4,72091812914	21,3216598615	139,264402125	2,0	18,0	 
issue research urban	research on urban issues	research on urban issues|&|research into urban issues	4	3,9714236158	17,012926886	170,828752987	2,0	14,0	 
additional model peripheral	additional peripheral model	additional peripheral model	3	3,9714236158	17,012926886	181,80096416	2,0	21,0	 
planning urban	urban planning	urban planning	2	29,8991481512	84,0666633522	322,155756341	12,0	33,0	 
planning process transportation	transportation planning process	transportation planning process	3	7,94284723159	30,8053063605	168,588250996	3,0	13,0	 
note research	research note	research note	2	6,29455750551	28,4288798153	122,798891518	2,0	28,0	 
city distribution linear pattern	linear patterns of distribution of cities	linear patterns of distribution of cities	6	3,9714236158	17,012926886	181,80096416	2,0	21,0	 
density population	population density	population density	2	6,29455750551	25,8766563758	460,674160754	3,0	3,0	 
design process	design process	design process	2	4,72091812914	19,4074922819	591,301234007	3,0	4,0	 
corroboration empirical unique	unique empirical corroboration	unique empirical corroboration	3	3,9714236158	17,012926886	122,798891518	2,0	28,0	 
growth urban	urban growth	urban growth	2	6,29455750551	24,0658250275	185,858978829	4,0	18,0	 
planning transportation urban	urban transportation planning	urban transportation planning	3	31,7713889264	84,969337219	174,646256926	10,0	57,0	 
effect negative	negative effects	negative effects	2	4,72091812914	19,4074922819	260,290507204	3,0	10,0	 
geography human	human geography	human geography	2	9,44183625827	32,270402382	207,033697081	6,0	29,0	 
community participation	community participation	community participation	2	6,29455750551	28,4288798153	109,527301761	2,0	12,0	 
Urban geography	Urban geography	Urban geography	2	14,1627543874	42,6631008342	198,079752929	10,0	43,0	 
economy political urban	urban political economy	urban political economy	3	3,9714236158	17,012926886	107,326024257	2,0	3,0	 
geography urban	urban geography	urban geography|&|urban geographies	2	61,3719356788	115,217521513	144,825988751	31,0	124,0	 
contemporary geography urban	contemporary urban geography	contemporary urban geography	3	3,9714236158	17,012926886	269,573790516	2,0	5,0	 
change land use	land use change	land use change	3	3,9714236158	17,012926886	126,023031815	2,0	18,0	 
geographer urban	urban geographers	urban geographers|&|geographers and urban	2	15,7363937638	47,4034453713	197,743364871	11,0	59,0	 
geography intrametropolitan	intrametropolitan geography	intrametropolitan geography	2	4,72091812914	24,5939509523	857,343758044	1,0	3,0	 
air pollution	air pollution	air pollution	2	6,29455750551	25,8766563758	228,736985906	3,0	12,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	36,0987375412	148,236989968	5,0	30,0	 
progress report	progress report	progress report	2	6,29455750551	28,4288798153	145,603985144	2,0	15,0	 
distance flow population	distances and population flows	distances and population flows	4	3,9714236158	17,012926886	122,798891518	2,0	28,0	 
century half last	last half century	last half century	3	5,95713542369	25,519390329	181,80096416	2,0	21,0	 
land use	land use	land use|&|land uses	2	15,7363937638	49,2569255991	155,684441851	12,0	71,0	 
