stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
co-development strategy	co-development strategy	co-development strategy	2	4,72091812914	22,3751022983	5204,00019209	1,0	1,0	 
innovative land public use	Innovative land use and public	Innovative land use and public	5	3,9714236158	15,1463433733	162,215263324	2,0	40,0	 
environmental quality	environmental quality	environmental quality	2	4,72091812914	17,1886436278	253,731110297	3,0	39,0	 
causality feedback function loop structure	causality functions and feedback loop structure	causality functions and feedback loop structure	6	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
availability datum	data availability	data availability	2	3,14727875276	12,7352074716	28,6354122651	2,0	74,0	 
land model use	land use model	land use model	3	7,94284723159	27,0721393351	220,498760782	3,0	22,0	 
approach promising	promising approach	promising approach	2	3,14727875276	12,7352074716	28,6354122651	2,0	74,0	 
instrument policy transportation	transportation policies and the instruments	transportation policies and the instruments	5	3,9714236158	15,1463433733	162,215263324	2,0	40,0	 
change land sustainable use	sustainable land use change	sustainable land use change	4	3,9714236158	17,8991244554	471,959466282	1,0	4,0	 
Land planning scenario use-transportation	Land use-transportation scenario planning	Land use-transportation scenario planning	4	3,9714236158	17,8991244554	372,436881841	1,0	2,0	 
intense pressure	intense pressure	intense pressure	2	4,72091812914	17,1886436278	253,731110297	3,0	39,0	 
loss open space	loss of open space	loss of open space	4	5,95713542369	20,3041045013	253,731110297	3,0	39,0	 
environmental management	environmental management	environmental management	2	4,72091812914	17,1886436278	166,401294705	3,0	43,0	 
rail station	rail stations	rail stations	2	4,72091812914	22,3751022983	16,0074290938	1,0	1,0	 
demand travel	travel demand	travel demand	2	4,72091812914	17,1886436278	45,999227164	5,0	97,0	 
capacity expansion highway impact year	year impacts of highway capacity expansion	year impacts of highway capacity expansion	6	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
area metropolitan	metropolitan areas	metropolitan areas|&|Metropolitan areas	2	14,1627543874	39,5658593937	313,933891541	7,0	51,0	 
effect growth side sprawl such	side effects of growth such as sprawl	side effects of growth such as sprawl	7	5,95713542369	20,3041045013	253,731110297	3,0	39,0	 
Land use	Land use	Land use	2	4,72091812914	17,1886436278	342,117168254	3,0	16,0	 
ICT development strategy	ICT for development strategy	ICT for development strategy|&|ICT for development strategies	4	3,9714236158	17,8991244554	5204,00019209	1,0	1,0	 
congestion level traffic	traffic congestion level	traffic congestion level	3	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
change land use	land use change	land use change|&|changes in land use	3	11,9142708474	37,1806868735	441,954297154	4,0	19,0	 
co-integration relationship	co-integration relationship	co-integration relationship	2	4,72091812914	22,3751022983	688,031015848	1,0	5,0	 
interaction land-use transportation	transportation and land-use interaction	transportation and land-use interaction	4	7,94284723159	35,7982489107	298,499044242	1,0	7,0	 
model parameter	model parameters	model parameters	2	4,72091812914	17,1886436278	34,9239660081	3,0	84,0	 
least method overall square	Least square method and overall	Least square method and overall	5	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
dynamic land modeling simulation simultaneous system treatment use	dynamic system simulation modeling in simultaneous treatment of land use	dynamic system simulation modeling in simultaneous treatment of land use	10	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
model use	use model	use model|&|use models	2	4,72091812914	19,1028112074	243,085113272	5,0	37,0	 
interaction transportation	transportation interaction	transportation interaction|&|interaction between transportation	2	4,72091812914	17,1886436278	224,143800652	3,0	14,0	 
land management	land management	land management	2	4,72091812914	17,1886436278	494,368171435	3,0	8,0	 
model programming	programming model	programming model	2	4,72091812914	19,1028112074	650,376616767	2,0	10,0	 
land modeling use-transportation	land use-transportation modeling	land use-transportation modeling	3	3,9714236158	15,1463433733	241,566578618	2,0	13,0	 
land metropolitan policy transportation use	metropolitan land use and transportation policies	metropolitan land use and transportation policies	6	3,9714236158	17,8991244554	93,0543493579	1,0	4,0	 
cumulative effect	cumulative effects	cumulative effects	2	4,72091812914	22,3751022983	576,446173219	1,0	1,0	 
growth rapid urban	rapid urban growth	rapid urban growth	3	3,9714236158	15,1463433733	162,215263324	2,0	40,0	 
system transportation	transportation system	transportation system|&|transportation systems	2	7,86819688189	26,3842001942	73,1911651047	6,0	92,0	 
birth rate regional	birth rate or regional	birth rate or regional	4	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
land planning use	land use planning	land use planning|&|planning of land use	3	11,9142708474	32,3498657564	156,883980054	6,0	83,0	 
ability gap planner	gap in the ability of planners	gap in the ability of planners	6	3,9714236158	15,1463433733	176,544704855	2,0	27,0	 
model such	such models	such models	2	6,29455750551	25,4704149432	354,995508381	2,0	13,0	 
economy growth regional	regional economy growth	regional economy growth	3	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
land urban use	urban land use	urban land use	3	3,9714236158	15,1463433733	418,663491149	2,0	15,0	 
different scenario	different scenarios	different scenarios	2	6,29455750551	21,1073601554	656,951048986	4,0	14,0	 
land transportation use	land use transportation	land use transportation|&|land use and transportation|&|transportation and land use	3	15,8856944632	40,6843637408	375,245899251	7,0	33,0	 
land model transportation use	land use transportation models	land use transportation models	4	5,95713542369	22,7195150599	354,995508381	2,0	13,0	 
equilibrium problem user	user equilibrium problem	user equilibrium problem	3	3,9714236158	15,1463433733	650,376616767	2,0	10,0	 
land plan use	land use plans	land use plans	3	3,9714236158	15,1463433733	238,882531172	2,0	15,0	 
federal mandate	federal mandates	federal mandates	2	4,72091812914	17,1886436278	253,731110297	3,0	39,0	 
behavior overall system	overall system behavior	overall system behavior	3	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
planning transportation	transportation planning	transportation planning	2	12,589115011	37,1102734318	278,366875742	6,0	26,0	 
land policy use	land use policies	land use policies	3	9,92855903949	28,7684118044	151,84367115	5,0	47,0	 
application development model	model development and application	model development and application	4	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
co-evolution model	co-evolution model	co-evolution model	2	4,72091812914	19,1028112074	648,751536688	2,0	1,0	 
land performance system transportation use	land use and transportation system performance	land use and transportation system performance	6	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
correction error model	error correction model	error correction model	3	3,9714236158	17,8991244554	688,031015848	1,0	5,0	 
development economic policy public	economic development policy and public	economic development policy and public	5	3,9714236158	15,1463433733	162,215263324	2,0	40,0	 
approach overall structure	overall approach and the structure	overall approach and the structure	5	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
model structure system	structure of the model system	structure of the model system	5	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
application object-oriented software	object-oriented software application	object-oriented software application	3	3,9714236158	17,8991244554	2599,00153669	1,0	2,0	 
capacity expansion highway land use	highway capacity expansion on land use	highway capacity expansion on land use	6	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
analysis model performance policy tool	model performance as a policy analysis tool	model performance as a policy analysis tool	7	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
citizen concern	citizen concerns	citizen concerns	2	4,72091812914	17,1886436278	253,731110297	3,0	39,0	 
integration land use	integration of land use	integration of land use	4	5,95713542369	20,3041045013	158,797327053	3,0	44,0	 
model planning	planning models	planning models	2	6,29455750551	21,1073601554	227,66018614	4,0	44,0	 
planning scenario	scenario planning	scenario planning	2	6,29455750551	25,4704149432	436,70933564	2,0	8,0	 
economic growth	economic growth	economic growth	2	6,29455750551	29,833469731	688,031015848	1,0	5,0	 
growth urban	urban growth	urban growth	2	7,86819688189	26,3842001942	413,200483646	4,0	17,0	 
metropolitan organization planning	metropolitan planning organizations	metropolitan planning organizations	3	3,9714236158	15,1463433733	164,52856591	2,0	26,0	 
experience lesson selected	selected lessons from the experience	selected lessons from the experience	5	3,9714236158	15,1463433733	162,215263324	2,0	40,0	 
model new system	new model system	new model system	3	3,9714236158	15,1463433733	176,544704855	2,0	27,0	 
land-use model transportation	land-use transportation models	land-use transportation models	3	5,95713542369	22,7195150599	301,278625031	2,0	13,0	 
modeling performance system transportation	transportation system performance modeling	transportation system performance modeling	4	5,95713542369	22,7195150599	28,6354122651	2,0	74,0	 
development sustainable	sustainable development	sustainable development	2	4,72091812914	19,1028112074	919,973233809	2,0	8,0	 
development land-use problem	land-use development problem	land-use development problem	3	3,9714236158	17,8991244554	417,990044901	1,0	6,0	 
land-use transportation	land-use transportation	land-use transportation	2	4,72091812914	19,1028112074	320,56004732	3,0	16,0	 
equilibrium user	user equilibrium	user equilibrium	2	6,29455750551	29,833469731	650,376616767	2,0	10,0	 
model transportation	transportation models	transportation models|&|transportation model	2	11,0154756347	32,4714892528	325,619407401	9,0	51,0	 
network transportation	transportation network	transportation network	2	11,0154756347	34,4798479194	379,664694219	5,0	21,0	 
model simulation urban	urban simulation models	urban simulation models|&|urban simulation model	3	3,9714236158	15,1463433733	292,684952939	2,0	10,0	 
land simultaneous use	simultaneous land use	simultaneous land use	3	3,9714236158	15,1463433733	28,6354122651	2,0	74,0	 
model system	model system	model system	2	7,86819688189	24,6284627995	60,4384086886	5,0	113,0	 
life support system	life support system	life support system	3	3,9714236158	17,8991244554	5204,00019209	1,0	1,0	 
entropy information land structure urban use	information entropy of urban land use structure	information entropy of urban land use structure	7	11,9142708474	53,6973733661	688,031015848	1,0	5,0	 
land use	land use	land use|&|land uses|&|use of land	2	81,8292475717	118,139255639	207,375609589	41,0	290,0	 
